window_start_utc,window_end_utc,ppa,utc_measurement,utc_arrival,delta_ms,value,flags
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.099,2026-02-04 18:58:40.004,-4095.368,60.00654602050781,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.099,2026-02-04 18:58:40.028,-4071.019,60.00176239013672,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.019,2026-02-04 18:58:40.029,-3990.018,50.02833557128906,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.116,2026-02-04 18:58:40.029,-4086.698,60.00639343261719,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.116,2026-02-04 18:58:40.030,-4085.699,60.00778579711914,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.040,2026-02-04 18:58:40.038,-4001.981,50.02899169921875,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.133,2026-02-04 18:58:40.038,-4095.317,60.006195068359375,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.133,2026-02-04 18:58:40.046,-4086.808,60.00929260253906,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.150,2026-02-04 18:58:40.054,-4095.447,60.00568389892578,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.060,2026-02-04 18:58:40.058,-4001.454,50.03130340576172,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.150,2026-02-04 18:58:40.062,-4087.446,60.0068473815918,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.166,2026-02-04 18:58:40.071,-4095.011,60.00629806518555,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.080,2026-02-04 18:58:40.077,-4002.237,50.03042984008789,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.166,2026-02-04 18:58:40.078,-4087.912,60.006900787353516,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.183,2026-02-04 18:58:40.088,-4095.156,60.007362365722656,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.183,2026-02-04 18:58:40.095,-4087.419,60.009124755859375,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.099,2026-02-04 18:58:40.097,-4002.073,50.02805709838867,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.200,2026-02-04 18:58:40.104,-4095.956,60.007667541503906,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.200,2026-02-04 18:58:40.115,-4084.388,60.00947570800781,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.120,2026-02-04 18:58:40.117,-4002.385,50.02812194824219,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.216,2026-02-04 18:58:40.121,-4095.052,60.007354736328125,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.216,2026-02-04 18:58:40.128,-4087.887,60.006988525390625,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.140,2026-02-04 18:58:40.137,-4002.175,50.030540466308594,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.233,2026-02-04 18:58:40.137,-4095.495,60.00715255737305,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.233,2026-02-04 18:58:40.145,-4087.368,60.00337600708008,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.160,2026-02-04 18:58:40.165,-3994.945,50.031673431396484,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.250,2026-02-04 18:58:40.165,-4084.388,60.0020637512207,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.179,2026-02-04 18:58:40.178,-4001.575,50.029335021972656,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.266,2026-02-04 18:58:40.179,-4087.240,60.00708770751953,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.250,2026-02-04 18:58:40.183,-4066.066,60.0069694519043,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.266,2026-02-04 18:58:40.185,-4080.724,60.00721740722656,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.283,2026-02-04 18:58:40.191,-4091.390,60.00802993774414,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.283,2026-02-04 18:58:40.196,-4087.224,60.01173782348633,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.200,2026-02-04 18:58:40.204,-3995.374,50.02840805053711,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.300,2026-02-04 18:58:40.205,-4094.386,60.00798034667969,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.220,2026-02-04 18:58:40.218,-4001.150,50.03094482421875,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.316,2026-02-04 18:58:40.221,-4094.817,60.00775146484375,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.300,2026-02-04 18:58:40.232,-4067.091,60.01146697998047,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.316,2026-02-04 18:58:40.232,-4083.755,60.00680160522461,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.240,2026-02-04 18:58:40.237,-4002.078,50.03072738647461,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.333,2026-02-04 18:58:40.238,-4094.411,60.00741195678711,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.259,2026-02-04 18:58:40.365,-3894.827,50.028419494628906,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.333,2026-02-04 18:58:40.365,-3968.172,60.001068115234375,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.350,2026-02-04 18:58:40.367,-3982.836,60.00472640991211,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.280,2026-02-04 18:58:40.367,-3912.836,50.030155181884766,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.350,2026-02-04 18:58:40.367,-3982.836,60.00687026977539,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.366,2026-02-04 18:58:40.411,-3955.292,60.010955810546875,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.383,2026-02-04 18:58:40.411,-3971.956,60.00745391845703,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.300,2026-02-04 18:58:40.411,-3888.628,50.03193664550781,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.320,2026-02-04 18:58:40.411,-3908.619,50.02922821044922,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.339,2026-02-04 18:58:40.411,-3928.612,50.02822494506836,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.366,2026-02-04 18:58:40.411,-3955.292,60.006900787353516,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.383,2026-02-04 18:58:40.411,-3971.956,60.006591796875,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.400,2026-02-04 18:58:40.411,-3988.620,60.00596237182617,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.400,2026-02-04 18:58:40.413,-3986.106,60.003326416015625,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.416,2026-02-04 18:58:40.413,-4002.770,60.006717681884766,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.360,2026-02-04 18:58:40.413,-3946.106,50.03145980834961,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.416,2026-02-04 18:58:40.413,-4002.770,60.00674057006836,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.433,2026-02-04 18:58:40.413,-4019.434,60.00768280029297,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.433,2026-02-04 18:58:40.414,-4018.428,60.010189056396484,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.450,2026-02-04 18:58:40.414,-4035.100,60.007442474365234,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.450,2026-02-04 18:58:40.415,-4034.100,60.007930755615234,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.466,2026-02-04 18:58:40.416,-4049.763,60.007877349853516,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.380,2026-02-04 18:58:40.417,-3962.108,50.032100677490234,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.466,2026-02-04 18:58:40.417,-4048.764,60.00522994995117,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,477,2026-02-04 18:58:44.483,2026-02-04 18:58:40.419,-4063.428,60.00849151611328,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2108,2026-02-04 18:58:44.483,2026-02-04 18:58:40.420,-4062.428,60.00467300415039,0
2026-02-04 18:58:40.000,2026-02-04 18:58:50.000,2423,2026-02-04 18:58:44.400,2026-02-04 18:58:40.421,-3978.099,50.02801513671875,0
