window_start_utc,window_end_utc,ppa,utc_measurement,utc_arrival,delta_ms,value,flags
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,477,2026-02-04 18:58:24.099,2026-02-04 18:58:20.004,-4095.299,60.03696060180664,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2108,2026-02-04 18:58:24.099,2026-02-04 18:58:20.031,-4068.289,60.03858184814453,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2423,2026-02-04 18:58:24.019,2026-02-04 18:58:20.031,-3988.289,50.02012634277344,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,477,2026-02-04 18:58:24.116,2026-02-04 18:58:20.032,-4084.435,60.03738784790039,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2108,2026-02-04 18:58:24.116,2026-02-04 18:58:20.034,-4082.365,60.04251480102539,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,477,2026-02-04 18:58:24.133,2026-02-04 18:58:20.039,-4094.234,60.03694152832031,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2423,2026-02-04 18:58:24.040,2026-02-04 18:58:20.039,-4000.898,50.018409729003906,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2108,2026-02-04 18:58:24.133,2026-02-04 18:58:20.051,-4081.512,60.038307189941406,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,477,2026-02-04 18:58:24.150,2026-02-04 18:58:20.054,-4095.538,60.036399841308594,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2423,2026-02-04 18:58:24.060,2026-02-04 18:58:20.058,-4001.287,50.020381927490234,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2108,2026-02-04 18:58:24.150,2026-02-04 18:58:20.062,-4087.512,60.030242919921875,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,477,2026-02-04 18:58:24.166,2026-02-04 18:58:20.071,-4095.075,60.03644943237305,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2423,2026-02-04 18:58:24.080,2026-02-04 18:58:20.078,-4001.889,50.02030563354492,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2108,2026-02-04 18:58:24.166,2026-02-04 18:58:20.079,-4087.562,60.02826690673828,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,477,2026-02-04 18:58:24.183,2026-02-04 18:58:20.089,-4093.669,60.03644561767578,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2108,2026-02-04 18:58:24.183,2026-02-04 18:58:20.096,-4087.159,60.033203125,0
2026-02-04 18:58:20.000,2026-02-04 18:58:30.000,2423,2026-02-04 18:58:24.099,2026-02-04 18:58:20.098,-4001.750,50.01771545410156,0
