window_start_utc,window_end_utc,ppa,utc_measurement,utc_arrival,delta_ms,value,flags
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.099,2026-02-04 18:58:00.005,-4094.796,59.999107360839844,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.099,2026-02-04 18:58:00.043,-4056.418,59.9986686706543,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2423,2026-02-04 18:58:04.019,2026-02-04 18:58:00.044,-3975.883,50.021690368652344,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.116,2026-02-04 18:58:00.044,-4072.562,59.99869918823242,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.116,2026-02-04 18:58:00.044,-4072.034,60.000389099121094,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.133,2026-02-04 18:58:00.045,-4088.157,59.99825668334961,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2423,2026-02-04 18:58:04.040,2026-02-04 18:58:00.045,-3994.291,50.02190017700195,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.133,2026-02-04 18:58:00.045,-4087.627,60.00004196166992,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.150,2026-02-04 18:58:00.060,-4089.977,59.99888610839844,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2423,2026-02-04 18:58:04.060,2026-02-04 18:58:00.060,-3999.394,50.02231216430664,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.150,2026-02-04 18:58:00.062,-4087.254,59.996429443359375,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.166,2026-02-04 18:58:00.076,-4089.966,59.99925994873047,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2423,2026-02-04 18:58:04.080,2026-02-04 18:58:00.078,-4001.682,50.02301788330078,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.166,2026-02-04 18:58:00.079,-4087.297,59.99591064453125,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.183,2026-02-04 18:58:00.088,-4094.870,59.99880599975586,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.183,2026-02-04 18:58:00.096,-4087.284,60.0004997253418,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2423,2026-02-04 18:58:04.099,2026-02-04 18:58:00.098,-4001.930,50.021968841552734,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.200,2026-02-04 18:58:00.104,-4095.429,59.998661041259766,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.200,2026-02-04 18:58:00.112,-4087.847,60.00021743774414,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2423,2026-02-04 18:58:04.120,2026-02-04 18:58:00.118,-4001.451,50.020103454589844,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.216,2026-02-04 18:58:00.121,-4095.117,59.99864196777344,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.216,2026-02-04 18:58:00.130,-4086.507,59.997894287109375,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2423,2026-02-04 18:58:04.140,2026-02-04 18:58:00.138,-4001.719,50.0207633972168,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.233,2026-02-04 18:58:00.138,-4095.040,59.998634338378906,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.233,2026-02-04 18:58:00.145,-4087.947,59.99785232543945,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,477,2026-02-04 18:58:04.250,2026-02-04 18:58:00.154,-4095.435,59.999298095703125,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2423,2026-02-04 18:58:04.160,2026-02-04 18:58:00.158,-4001.435,50.022701263427734,0
2026-02-04 18:58:00.000,2026-02-04 18:58:10.000,2108,2026-02-04 18:58:04.250,2026-02-04 18:58:00.161,-4088.433,59.99778747558594,0
