window_start_utc,window_end_utc,ppa,utc_measurement,utc_arrival,delta_ms,value,flags
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,477,2026-02-04 18:58:54.099,2026-02-04 18:58:50.004,-4094.376,60.01011657714844,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2108,2026-02-04 18:58:54.099,2026-02-04 18:58:50.031,-4067.835,60.011749267578125,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2423,2026-02-04 18:58:54.019,2026-02-04 18:58:50.031,-3987.835,50.020179748535156,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,477,2026-02-04 18:58:54.116,2026-02-04 18:58:50.031,-4084.843,60.00910949707031,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2108,2026-02-04 18:58:54.116,2026-02-04 18:58:50.032,-4083.333,60.00904846191406,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2423,2026-02-04 18:58:54.039,2026-02-04 18:58:50.037,-4001.326,50.02210998535156,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,477,2026-02-04 18:58:54.133,2026-02-04 18:58:50.037,-4095.326,60.00823974609375,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2108,2026-02-04 18:58:54.133,2026-02-04 18:58:50.046,-4086.981,60.005043029785156,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,477,2026-02-04 18:58:54.149,2026-02-04 18:58:50.054,-4094.467,60.00822448730469,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2423,2026-02-04 18:58:54.059,2026-02-04 18:58:50.057,-4001.463,50.0228385925293,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2108,2026-02-04 18:58:54.149,2026-02-04 18:58:50.062,-4086.466,60.006832122802734,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,477,2026-02-04 18:58:54.166,2026-02-04 18:58:50.071,-4094.991,60.009334564208984,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2423,2026-02-04 18:58:54.079,2026-02-04 18:58:50.077,-4001.481,50.021644592285156,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2108,2026-02-04 18:58:54.166,2026-02-04 18:58:50.078,-4087.479,60.01075744628906,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,477,2026-02-04 18:58:54.183,2026-02-04 18:58:50.088,-4094.899,60.009944915771484,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2108,2026-02-04 18:58:54.183,2026-02-04 18:58:50.096,-4086.839,60.01067352294922,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2423,2026-02-04 18:58:54.099,2026-02-04 18:58:50.098,-4000.832,50.023841857910156,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,477,2026-02-04 18:58:54.199,2026-02-04 18:58:50.105,-4093.327,60.0091438293457,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2108,2026-02-04 18:58:54.199,2026-02-04 18:58:50.112,-4086.329,60.007774353027344,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2423,2026-02-04 18:58:54.119,2026-02-04 18:58:50.117,-4001.295,50.0268440246582,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,477,2026-02-04 18:58:54.216,2026-02-04 18:58:50.121,-4094.300,60.00876235961914,0
2026-02-04 18:58:50.000,2026-02-04 18:59:00.000,2108,2026-02-04 18:58:54.216,2026-02-04 18:58:50.129,-4086.801,60.00672912597656,0
