utc_time,ppa,value,rule_id,rule
2026-01-22 20:03:17.333,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:03:17.333,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:03:17.333,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:03:17.333,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:03:17.342,742,1.0,Mgest_500_Pm_01 Digital Value 1: CVPL1_CF_A,!= 0.0
2026-01-22 20:03:17.342,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:03:17.343,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:03:17.343,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:03:17.352,742,1.0,Mgest_500_Pm_01 Digital Value 1: CVPL1_CF_A,!= 0.0
2026-01-22 20:03:17.352,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:03:17.352,742,1.0,Mgest_500_Pm_01 Digital Value 1: CVPL1_CF_A,!= 0.0
2026-01-22 20:03:17.352,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:03:17.354,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:03:17.354,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:03:17.366,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:03:17.366,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:03:17.375,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:03:17.375,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:04:48.210,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.220,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.231,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.241,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.241,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.252,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.263,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.273,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.283,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.294,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.294,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.305,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.318,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.322,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:04:48.322,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:04:48.330,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.330,742,1.0,Mgest_500_Pm_01 Digital Value 1: CVPL1_CF_A,!= 0.0
2026-01-22 20:04:48.330,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.332,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:04:48.332,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:04:48.340,742,1.0,Mgest_500_Pm_01 Digital Value 1: CVPL1_CF_A,!= 0.0
2026-01-22 20:04:48.340,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.340,742,1.0,Mgest_500_Pm_01 Digital Value 1: CVPL1_CF_A,!= 0.0
2026-01-22 20:04:48.340,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.343,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:04:48.343,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:04:48.343,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:04:48.343,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:04:48.351,742,1.0,Mgest_500_Pm_01 Digital Value 1: CVPL1_CF_A,!= 0.0
2026-01-22 20:04:48.351,772,1.0,Mgest_500_Pm_03 Digital Value 1: CVPL1_CF_B,!= 0.0
2026-01-22 20:04:48.353,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:04:48.353,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:04:48.364,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:04:48.364,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
2026-01-22 20:04:48.364,863,1.0,Mgest_500_Pm_07 Digital Value 1: CVPL2_CF_A,!= 0.0
2026-01-22 20:04:48.364,893,1.0,Mgest_500_Pm_09 Digital Value 1: CVPL2_CF_B,!= 0.0
