window_start_utc,window_end_utc,ppa,utc_measurement,utc_arrival,delta_ms,value,flags
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,16494,2026-02-04 17:05:29.949,2026-02-04 17:05:30.000,50.565,49.9638671875,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,16392,2026-02-04 17:05:29.949,2026-02-04 17:05:30.005,55.564,49.9817008972168,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,15882,2026-02-04 17:05:29.949,2026-02-04 17:05:30.005,55.564,50.0,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,16188,2026-02-04 17:05:29.949,2026-02-04 17:05:30.005,55.564,50.0,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,22270,2026-02-04 17:05:29.965,2026-02-04 17:05:30.006,40.565,60.0,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,22372,2026-02-04 17:05:29.965,2026-02-04 17:05:30.006,40.565,60.0,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,22780,2026-02-04 17:05:29.965,2026-02-04 17:05:30.006,40.565,60.04998779296875,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,22576,2026-02-04 17:05:29.965,2026-02-04 17:05:30.007,41.567,60.05049514770508,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,22474,2026-02-04 17:05:29.965,2026-02-04 17:05:30.007,41.567,60.045169830322266,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,22066,2026-02-04 17:05:29.965,2026-02-04 17:05:30.007,41.567,60.0,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,22168,2026-02-04 17:05:29.965,2026-02-04 17:05:30.007,41.567,60.0,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,22678,2026-02-04 17:05:29.965,2026-02-04 17:05:30.008,42.567,60.048667907714844,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,16086,2026-02-04 17:05:29.959,2026-02-04 17:05:30.009,49.572,50.0,0
2026-02-04 17:05:30.000,2026-02-04 17:05:40.000,15984,2026-02-04 17:05:29.959,2026-02-04 17:05:30.009,49.572,50.0,0
