window_start_utc,window_end_utc,ppa,utc_measurement,utc_arrival,delta_ms,value,flags
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16086,2026-02-04 16:44:29.949,2026-02-04 16:44:30.000,51.043,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,15984,2026-02-04 16:44:29.949,2026-02-04 16:44:30.007,58.044,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22168,2026-02-04 16:44:29.965,2026-02-04 16:44:30.007,42.044,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22372,2026-02-04 16:44:29.965,2026-02-04 16:44:30.007,42.044,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22066,2026-02-04 16:44:29.965,2026-02-04 16:44:30.007,42.044,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22678,2026-02-04 16:44:29.965,2026-02-04 16:44:30.007,42.044,59.96992111206055,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22270,2026-02-04 16:44:29.965,2026-02-04 16:44:30.007,42.044,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22474,2026-02-04 16:44:29.965,2026-02-04 16:44:30.008,43.046,59.96311569213867,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22576,2026-02-04 16:44:29.965,2026-02-04 16:44:30.008,43.046,59.962947845458984,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22780,2026-02-04 16:44:29.965,2026-02-04 16:44:30.008,43.046,59.95405578613281,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,15882,2026-02-04 16:44:29.959,2026-02-04 16:44:30.008,49.038,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16290,2026-02-04 16:44:29.959,2026-02-04 16:44:30.009,50.037,50.04938888549805,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16494,2026-02-04 16:44:29.959,2026-02-04 16:44:30.009,50.037,50.041080474853516,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16392,2026-02-04 16:44:29.959,2026-02-04 16:44:30.010,51.035,50.04784393310547,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16596,2026-02-04 16:44:29.959,2026-02-04 16:44:30.010,51.035,50.04401779174805,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16188,2026-02-04 16:44:29.959,2026-02-04 16:44:30.010,51.035,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16086,2026-02-04 16:44:29.959,2026-02-04 16:44:30.010,51.035,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,15984,2026-02-04 16:44:29.959,2026-02-04 16:44:30.011,52.034,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22168,2026-02-04 16:44:29.974,2026-02-04 16:44:30.012,38.043,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22066,2026-02-04 16:44:29.974,2026-02-04 16:44:30.014,40.042,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22372,2026-02-04 16:44:29.974,2026-02-04 16:44:30.014,40.042,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22678,2026-02-04 16:44:29.974,2026-02-04 16:44:30.015,41.044,59.97549057006836,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22270,2026-02-04 16:44:29.974,2026-02-04 16:44:30.015,41.044,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22474,2026-02-04 16:44:29.974,2026-02-04 16:44:30.015,41.044,59.97980880737305,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22780,2026-02-04 16:44:29.974,2026-02-04 16:44:30.016,42.045,59.97127914428711,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22576,2026-02-04 16:44:29.974,2026-02-04 16:44:30.016,42.045,59.98075866699219,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,15882,2026-02-04 16:44:29.969,2026-02-04 16:44:30.018,49.035,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16596,2026-02-04 16:44:29.969,2026-02-04 16:44:30.018,49.035,50.03649139404297,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16392,2026-02-04 16:44:29.969,2026-02-04 16:44:30.019,50.036,50.025779724121094,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16290,2026-02-04 16:44:29.969,2026-02-04 16:44:30.020,51.035,50.027099609375,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16494,2026-02-04 16:44:29.969,2026-02-04 16:44:30.020,51.035,50.03078079223633,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16188,2026-02-04 16:44:29.969,2026-02-04 16:44:30.020,51.035,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16086,2026-02-04 16:44:29.969,2026-02-04 16:44:30.021,52.035,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22168,2026-02-04 16:44:29.982,2026-02-04 16:44:30.021,39.043,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,15984,2026-02-04 16:44:29.969,2026-02-04 16:44:30.021,52.035,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22372,2026-02-04 16:44:29.982,2026-02-04 16:44:30.021,39.043,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22066,2026-02-04 16:44:29.982,2026-02-04 16:44:30.021,39.043,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22678,2026-02-04 16:44:29.982,2026-02-04 16:44:30.022,40.043,59.98350524902344,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22270,2026-02-04 16:44:29.982,2026-02-04 16:44:30.022,40.043,60.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22474,2026-02-04 16:44:29.982,2026-02-04 16:44:30.023,41.043,59.9919319152832,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22576,2026-02-04 16:44:29.982,2026-02-04 16:44:30.023,41.043,59.998836517333984,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,22780,2026-02-04 16:44:29.982,2026-02-04 16:44:30.024,42.044,59.993831634521484,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,15882,2026-02-04 16:44:29.979,2026-02-04 16:44:30.028,49.035,50.0,0
2026-02-04 16:44:30.000,2026-02-04 16:44:40.000,16596,2026-02-04 16:44:29.979,2026-02-04 16:44:30.029,50.035,50.030174255371094,0
